ID	adj.P.Val	P.Value	t	B	logFC	GenBank.Accession	Gene.symbol	Gene.title
A_23_P211762	2.08905852868675e-13	1.48273839501389e-14	8.46712133306903	22.5321229086172	1.91532547063889			
A_32_P138213	2.09318014727453e-13	1.48762202751697e-14	-8.46656749339553	22.5288949587586	-1.18497110240556	AK096984		
A_32_P65843	2.0966241041033e-13	1.4907234719043e-14	8.46621670337374	22.5268504865875	1.29582962007778	DQ786194		
A_24_P128361	2.14415508426381e-13	1.52719313077573e-14	8.46214529754319	22.503123882238	1.01091027641667	AF289562		
A_23_P11984	2.14643621469183e-13	1.52948724563284e-14	8.46189242379	22.5016503722257	1.10630977246111	NM_201649	SLC6A9	solute carrier family 6 member 9
A_32_P107219	2.30081706517104e-13	1.65169204603603e-14	-8.44893931208067	22.4261941010752	-1.0804190971			
A_32_P121140	2.37474799621113e-13	1.71068945372118e-14	-8.44302280970672	22.3917430279393	-1.31535037368333			
A_23_P69109	2.41719439087846e-13	1.74428160429499e-14	8.43974392018086	22.3726543957329	1.73470667877778	NM_021105	PLSCR1	phospholipid scramblase 1
A_24_P876408	2.53426372541599e-13	1.83745381906389e-14	-8.43096739641511	22.3215741817017	-1.04162324588889	NM_001144936	C11orf95	chromosome 11 open reading frame 95
A_23_P105012	2.53926209834343e-13	1.84266158444668e-14	8.43048996834921	22.3187960840642	2.44931217433333	NM_017878	HRASLS2	HRAS like suppressor 2
A_23_P156996	2.6017951312454e-13	1.88885117583163e-14	8.42631318058299	22.2944944030543	1.38543686342778	NR_027237	LOC728743	zinc finger protein pseudogene
A_23_P201459	2.62117822469475e-13	1.90537513386455e-14	8.42484355307657	22.2859448039559	4.23063311994445	NM_022873	IFI6	interferon alpha inducible protein 6
A_24_P147461	2.63251034871541e-13	1.91443357133637e-14	8.4240432631636	22.2812893340862	1.01928127481666	NM_001031848	SERPINB8	serpin family B member 8
A_32_P207169	2.63637210203971e-13	1.91806408895708e-14	-8.42372357093043	22.2794296582188	-1.08099028797222	NR_024337	SERTAD4-AS1	SERTAD4 antisense RNA 1
A_23_P316487	2.67249754032714e-13	1.94559298552656e-14	-8.42131882984406	22.2654419454469	-1.3867012908	NM_138635	H2AFV	H2A histone family member V
A_24_P254933	2.67754647262039e-13	1.95052501326636e-14	8.42089157122007	22.2629568597919	2.63357755094444			
A_23_P51986	2.67865884504095e-13	1.95295716678806e-14	8.42068126990225	22.2617336914131	1.01579145396111	NM_181873	MTMR11	myotubularin related protein 11
A_24_P408772	2.69693700960598e-13	1.96717362568011e-14	8.41945719120186	22.2546143556779	1.04773482838889	NM_005746	NAMPT	nicotinamide phosphoribosyltransferase
A_24_P15502	2.73472351537068e-13	1.99729393862791e-14	8.41689250073052	22.2396992003599	2.53840037233334			
A_23_P42746	2.73550352827498e-13	1.99871667656727e-14	8.41677230877286	22.239000257332	2.03346683556111	NM_000265	NCF1	neutrophil cytosolic factor 1
A_23_P43898	2.75494176028212e-13	2.01549673172478e-14	8.41536111418379	22.2307941314578	1.36059985463333	NM_173567	EPHX4	epoxide hydrolase 4
A_24_P23979	2.76651498423555e-13	2.02568908316496e-14	8.41450962502195	22.2258429586587	1.47702631055556	NM_016379	VCX3A	variable charge, X-linked 3A
A_24_P734406	2.78545904890657e-13	2.04216615959689e-14	8.41314205219423	22.2178913036384	2.38083891735555	AK023773		
A_23_P125643	2.84669630256622e-13	2.08883787068897e-14	-8.40932701660827	22.1957116637276	-1.31116210556111	NM_001031739	ASB9	ankyrin repeat and SOCS box containing 9
A_24_P382661	2.87489590883264e-13	2.11311618084589e-14	8.40737578821135	22.1843692098885	1.14232258636667	NM_005239	ETS2	ETS proto-oncogene 2, transcription factor
A_24_P33895	2.88764731674296e-13	2.12520482383963e-14	8.40641251745859	22.1787701068527	1.69790403385	NM_001040619	ATF3	activating transcription factor 3
A_23_P26865	2.99406164840276e-13	2.21004269865262e-14	8.39980153444713	22.1403497743428	1.36948494413889	NM_002470	MYH3	myosin, heavy chain 3, skeletal muscle, embryonic
A_32_P224751	2.99945404510443e-13	2.21589379513281e-14	-8.39935491927034	22.1377546475058	-1.41236948396111	AF086071		
A_23_P167941	3.01159138022508e-13	2.22579959807074e-14	-8.39860146954723	22.1333767309378	-1.71425564148889	NM_018965	TREM2	triggering receptor expressed on myeloid cells 2
A_23_P307002	3.01712608531225e-13	2.23083105631189e-14	8.39822004331445	22.131160512837	1.20051783972222			
A_32_P87013	3.04451952505886e-13	2.2548831733604e-14	8.39640841254897	22.1206348403779	2.68978933016111	NM_000584	CXCL8	C-X-C motif chemokine ligand 8
A_23_P354609	3.05591077656039e-13	2.26427293014859e-14	-8.39570636722604	22.1165561536808	-1.44556046651111	AK095583	GATSL2	GATS protein like 2
A_23_P119337	3.08275032460582e-13	2.28608235005227e-14	8.39408682765346	22.1071475822132	1.09664128152778	NM_012068	ATF5	activating transcription factor 5
A_24_P156757	3.12722995391423e-13	2.32296808252213e-14	-8.39138233079688	22.091437603211	-1.21227912688889	NM_005376	MYCL	v-myc avian myelocytomatosis viral oncogene lung carcinoma derived homolog
A_24_P214598	3.18632806138039e-13	2.3678644553479e-14	8.38814742991964	22.0726491520863	2.36230180826667	NM_152542	PPM1K	protein phosphatase, Mg2+/Mn2+ dependent 1K
A_32_P36143	3.18632806138039e-13	2.36885461637535e-14	-8.3880767744382	22.0722388129578	-1.08666850476666			
A_23_P420863	3.19128520673126e-13	2.37353516638727e-14	8.38774317810902	22.0703014352167	1.18941721040555	NM_022162	NOD2	nucleotide binding oligomerization domain containing 2
A_23_P120902	3.27056772920623e-13	2.43454179362437e-14	8.38345380168264	22.0453933065175	2.27747529379445	NM_006498	LGALS2	galectin 2
A_23_P85693	3.2952577285954e-13	2.45497574254355e-14	8.38204091249499	22.0371898263785	1.23542801281667	NM_004120	GBP2	guanylate binding protein 2
A_24_P37409	3.29764400889922e-13	2.45778188831794e-14	8.3818477959678	22.0360685996773	1.57177877418333	NM_004418	DUSP2	dual specificity phosphatase 2
A_32_P93045	3.29773741697975e-13	2.45887989646633e-14	-8.38177229156272	22.0356302268815	-1.6651405234	AL080082	TET1	tet methylcytosine dioxygenase 1
A_32_P229618	3.32423779127076e-13	2.48174923513338e-14	8.38020724569619	22.0265440333653	1.7128457659	NM_001364	DLG2	discs large MAGUK scaffold protein 2
A_23_P57521	3.42142886175695e-13	2.56071015942142e-14	-8.37491154938047	21.9958036436309	-1.04912246011111	NM_016091	EIF3L	eukaryotic translation initiation factor 3 subunit L
A_24_P691826	3.45930831347394e-13	2.59553304088886e-14	8.37262738305943	21.9825468613916	1.43876998061111			
A_24_P325520	3.5117887806485e-13	2.6360044890451e-14	-8.37001061928179	21.9673614773142	-1.02137287537778	NM_002959	SORT1	sortilin 1
A_24_P254101	3.53536348715463e-13	2.65480253128398e-14	-8.36880872752272	21.960387375197	-1.09353793034445	NM_207325	DPY19L3	dpy-19 like 3 (C. elegans)
A_23_P357207	3.54987909741473e-13	2.66814533713947e-14	-8.36796074240437	21.9554670863974	-1.19066658693889	NM_138409	MRAP2	melanocortin 2 receptor accessory protein 2
A_23_P333420	3.54987909741473e-13	2.66902376395263e-14	8.36790506286847	21.9551440221523	1.11382086187222	NM_002883	RANGAP1	Ran GTPase activating protein 1
A_23_P390006	3.56110165527521e-13	2.67857211230355e-14	-8.3673010065805	21.9516392154437	-1.19179553542222	NM_138325	PCSK6	proprotein convertase subtilisin/kexin type 6
A_24_P120462	3.59716450278886e-13	2.70794121986226e-14	-8.36545633972986	21.9409368444634	-1.02808477628889	NM_001369	DNAH5	dynein axonemal heavy chain 5
A_23_P30848	3.60277776687735e-13	2.71441390986861e-14	8.36505246271222	21.9385937564798	1.71185855605556	NM_005516	HLA-E	major histocompatibility complex, class I, E
A_32_P471485	3.61341709722623e-13	2.72355665450332e-14	8.3644836077967	21.9352936253987	1.66032258628889	BC025765	RTKN2	rhotekin 2
A_24_P579356	3.66902276357286e-13	2.77233360031716e-14	-8.36148041346499	21.9178724611555	-1.07985511118333	NM_001010000	ARHGAP28	Rho GTPase activating protein 28
A_24_P397386	3.71666494303397e-13	2.81528647725996e-14	8.3588789185008	21.9027834666761	1.53403693261111	NM_002310	LIFR	leukemia inhibitory factor receptor alpha
A_32_P146635	3.7325039604429e-13	2.82844813168561e-14	-8.35808964746303	21.8982059565943	-1.38211171560556	AK091132	SESN3	sestrin 3
A_23_P370707	3.73873652050061e-13	2.83433700730875e-14	8.35773768621041	21.8961647522108	2.32060422283334			
A_23_P51487	3.78282652891044e-13	2.87260622217962e-14	8.35546797810706	21.8830023485789	1.04923672761111	NM_018284	GBP3	guanylate binding protein 3
A_23_P202245	3.78282652891044e-13	2.87365996957178e-14	8.35540590684056	21.8826424067847	1.88481938756667	NM_020975	RET	ret proto-oncogene
A_32_P63162	3.87883845790899e-13	2.95022515322295e-14	8.35095522412654	21.8568362853633	1.29551913187222	CU687617		
A_23_P502336	3.88558064365581e-13	2.95656493295917e-14	8.35059185162896	21.8547296008037	1.84090294460555	NM_013447	ADGRE2	adhesion G protein-coupled receptor E2
A_23_P318800	3.9914194428583e-13	3.03958782532197e-14	8.34590338650153	21.8275510033037	2.36309877753333	NM_001050	SSTR2	somatostatin receptor 2
A_24_P269006	4.0393290628474e-13	3.08363038196602e-14	-8.34346755909095	21.8134330831185	-1.29136387184444	NM_001182	ALDH7A1	aldehyde dehydrogenase 7 family member A1
A_24_P200420	4.05029206084329e-13	3.09326262419472e-14	8.34293943932461	21.8103723420686	2.27387965901667	NM_014331	SLC7A11	solute carrier family 7 member 11
A_24_P649507	4.14105756156143e-13	3.16774696682265e-14	8.33890985963361	21.7870212241699	3.49006272938334			
A_23_P252541	4.2077534957463e-13	3.22139109740767e-14	-8.33606556203988	21.7705413778209	-1.45345004902222	NM_177403	RAB7B	RAB7B, member RAS oncogene family
A_23_P340171	4.27523114097902e-13	3.27705059548023e-14	-8.33316367154793	21.7537301002232	-1.09641658936111	NM_001251964	TP53AIP1	tumor protein p53 regulated apoptosis inducing protein 1
A_24_P11506	4.36402779491079e-13	3.35055865253075e-14	8.32940529278935	21.731960400199	1.18082863372222	NM_001032998	KYNU	kynureninase
A_32_P234849	4.37411948494392e-13	3.36239889306351e-14	-8.32880757815812	21.728498604765	-1.1263580334			
A_24_P930868	4.39260147982176e-13	3.37797587839226e-14	8.32802440045678	21.7239628063169	1.52507469320556	AK074145	GRIP2	glutamate receptor interacting protein 2
A_23_P64919	4.46814527029992e-13	3.4458238230741e-14	8.32465443753281	21.7044474634088	2.63891735275556	NM_024730	RERGL	RERG like
A_23_P114814	4.52679275822796e-13	3.49528763818643e-14	8.3222388521568	21.6904607917091	1.06198349998889	NM_021205	RHOU	ras homolog family member U
A_23_P112026	4.55608199562341e-13	3.52074443669655e-14	8.32100884983578	21.683339469061	3.40947001571667	NM_002164	IDO1	indoleamine 2,3-dioxygenase 1
A_23_P121914	4.59897809178755e-13	3.55532687483748e-14	-8.31935198649646	21.6737474088225	-1.09678852510555	AK307933	CYP2B7P	cytochrome P450 family 2 subfamily B member 7, pseudogene
A_23_P129896	4.60755600992136e-13	3.56339504930457e-14	-8.31896773720195	21.6715229856788	-1.27325864486667	NM_001031806	ALDH3A2	aldehyde dehydrogenase 3 family member A2
A_23_P1602	4.67979819186007e-13	3.62072514235969e-14	8.31626198552921	21.6558605020798	1.33270455384444	NM_006779	CDC42EP2	CDC42 effector protein 2
A_24_P268676	4.73972475560351e-13	3.6730021572566e-14	8.31383152659577	21.6417932793534	1.05016985927778	NM_003670	BHLHE40	basic helix-loop-helix family member e40
A_24_P592591	4.82774650451164e-13	3.74573028447468e-14	8.31050675198274	21.6225524732079	1.05640690583333			
A_24_P178618	4.92564392141358e-13	3.8309027785591e-14	-8.30669357858681	21.6004889777825	-1.28432141572222	NM_138420	AHNAK2	AHNAK nucleoprotein 2
A_23_P57110	4.93007019166456e-13	3.83895757900222e-14	8.30633732987637	21.5984278818277	1.36818142752778	NM_033409	SLC52A3	solute carrier family 52 member 3
A_24_P172481	5.00600767659367e-13	3.91366699464548e-14	8.30306798124218	21.579514514935	1.49137737733333	NM_006074	TRIM22	tripartite motif containing 22
A_23_P377860	5.15220597920028e-13	4.03603125323576e-14	-8.29784471167911	21.5493036898091	-1.25151407875	NR_027243	UMODL1-AS1	UMODL1 antisense RNA 1
A_32_P167511	5.29314192056505e-13	4.15633871456102e-14	-8.29286024897018	21.5204810875413	-1.18609611369445			
A_24_P744297	5.33622133498648e-13	4.1938363423049e-14	-8.29133591873449	21.511668029067	-1.07958671912222	BX098660		
A_24_P403417	5.33622133498648e-13	4.19515825786663e-14	8.29128242816564	21.5113587799358	1.22206806769444	NM_004878	PTGES	prostaglandin E synthase
A_23_P359043	5.34466214235135e-13	4.20512757200625e-14	8.29087956337535	21.5090296921172	1.48661503372222	NM_001004065	AKAP2	A-kinase anchoring protein 2
A_23_P3934	5.3566409229052e-13	4.21622281143005e-14	8.29043231226511	21.5064440454063	1.03571740642778	NM_017763	RNF43	ring finger protein 43
A_32_P34404	5.58799043109128e-13	4.4105166623295e-14	-8.28278407070834	21.4622365895283	-1.15245033291111			
A_23_P106412	5.6356078240665e-13	4.44985780102173e-14	8.28127620192898	21.4535228907998	1.01242134774445	AK130644		
A_23_P215154	5.71476968405839e-13	4.52127442182185e-14	8.27857243936174	21.4378999132179	1.27175290744445	NM_016118	NUB1	negative regulator of ubiquitin like proteins 1
A_23_P72737	5.73495211949574e-13	4.54325929922576e-14	8.27774863982642	21.4331402069983	3.29268616283334	NM_003641	IFITM1	interferon induced transmembrane protein 1
A_24_P306063	5.73495211949574e-13	4.54439558912236e-14	8.27770616926747	21.432894827894	1.04578810033333	NM_020819	FAM135A	family with sequence similarity 135 member A
A_23_P409093	5.77336939862674e-13	4.57663798026294e-14	-8.27650543220427	21.4259576219155	-1.49330765228333	NM_178826	ANO4	anoctamin 4
A_32_P82111	5.83183199540335e-13	4.63025673131161e-14	-8.27452708406145	21.4145286721481	-1.8699068688	NM_020737	LRFN2	leucine rich repeat and fibronectin type III domain containing 2
A_23_P65442	5.83493670792227e-13	4.63454136497895e-14	8.27436997792686	21.4136211138649	1.44609384422222	NM_006084	IRF9	interferon regulatory factor 9
A_24_P400842	6.17366245831475e-13	4.92191663667587e-14	8.26414878955409	21.3545908660045	1.39743734212222	NM_207517	ADAMTSL3	ADAMTS like 3
A_24_P10137	6.17366245831475e-13	4.92283497237372e-14	-8.26411708539676	21.3544078106573	-1.24982173280556	NM_014059	RGCC	regulator of cell cycle
A_23_P65857	6.19795497083414e-13	4.9478011315141e-14	-8.26325740729058	21.3494442566071	-1.42092756392222	NM_152453	TMCO5A	transmembrane and coiled-coil domains 5A
A_23_P98744	6.24337441876776e-13	4.99399862292678e-14	8.26167794578656	21.3403253989962	1.31313963642778	NM_001005172	OR52K2	olfactory receptor family 52 subfamily K member 2
A_23_P38584	6.26721200569518e-13	5.01690556179427e-14	8.26090014131525	21.3358350802544	1.07672015316667	NM_181537	KRT27	keratin 27
A_23_P374862	6.2805477271267e-13	5.03287537302059e-14	8.26035996870476	21.3327167256131	1.88940903594444	NM_000574	CD55	CD55 molecule (Cromer blood group)
A_23_P98622	6.2805477271267e-13	5.03352594839418e-14	8.26033799931638	21.3325899005669	1.95573363496111	BC058008	SAA2	serum amyloid A2
A_23_P124514	6.36247759359565e-13	5.10514075165173e-14	8.25793669152111	21.3187284230125	1.71720699258333	NM_001364	DLG2	discs large MAGUK scaffold protein 2
A_23_P5903	6.47243406289016e-13	5.20144153805094e-14	8.25475980369335	21.3003924002037	2.76293644576111	NM_016354	SLCO4A1	solute carrier organic anion transporter family member 4A1
A_23_P109636	6.58264004257647e-13	5.30232302054293e-14	-8.25149378993147	21.2815449024308	-1.03682358261111	NM_015541	LRIG1	leucine rich repeats and immunoglobulin like domains 1
A_23_P19243	6.60350026808442e-13	5.32118523489261e-14	8.25088997773125	21.278060751557	1.08504286463889	AL525197	AKIRIN2	akirin 2
A_24_P3045	6.613172791803e-13	5.33310407571726e-14	8.25050952891934	21.2758655168306	1.0337051581	NM_032974	CASP10	caspase 10
A_23_P78248	6.66834600388938e-13	5.38591578572161e-14	8.24883386979661	21.2661972460335	1.00117898438889	NM_015515	KRT23	keratin 23
A_24_P126282	6.69498140920412e-13	5.41160439475382e-14	8.24802468230152	21.2615286512741	1.52584878825555	NM_007048	BTN3A1	butyrophilin subfamily 3 member A1
A_24_P736006	7.11527677902856e-13	5.78683439040337e-14	-8.23662070304546	21.1957530454353	-1.26880652969444	CB243794		
A_32_P2452	7.11975484140723e-13	5.79491693518972e-14	8.23638321369922	21.19438364706	1.05933928386111	NM_175861	TMTC1	transmembrane and tetratricopeptide repeat containing 1
A_23_P421423	7.27416371080858e-13	5.93420409376469e-14	8.2323413739686	21.1710802330043	1.4866132568889	NM_006291	TNFAIP2	TNF alpha induced protein 2
A_24_P931944	7.29263758236145e-13	5.95154911686155e-14	-8.23184465922363	21.1682167175382	-1.14386544623333	NM_018222	PARVA	parvin alpha
A_23_P206585	7.46113258877156e-13	6.10301892298868e-14	-8.22756702377982	21.1435594060904	-2.04759729715555	NM_002738	PRKCB	protein kinase C beta
A_23_P62387	7.76561431055394e-13	6.37387247493622e-14	-8.22017403247256	21.1009565769982	-1.30622406909445	NM_018159	NUDT11	nudix hydrolase 11
A_23_P90172	7.86425673313401e-13	6.46219368566068e-14	8.21783054953846	21.0874552440034	1.15438762738889	NM_014330	PPP1R15A	protein phosphatase 1 regulatory subunit 15A
A_23_P74870	7.88564406898807e-13	6.48670589091153e-14	-8.2171857836584	21.0837408743042	-1.44900857168333	NM_025063	MROH9	maestro heat like repeat family member 9
A_24_P935889	7.88610945154372e-13	6.48998747703991e-14	-8.21709964875846	21.0832446769323	-1.05590056889444	NM_004035	ACOX1	acyl-CoA oxidase 1
A_32_P213831	7.99626764952612e-13	6.59311181755296e-14	8.21441463270833	21.067778153494	1.32777601175	NM_020704	STRIP2	striatin interacting protein 2
A_24_P826485	8.1663444447606e-13	6.75134439310988e-14	-8.21037473248704	21.044510915383	-1.61480451302222	AF034176		
A_23_P358714	8.24647105044652e-13	6.83027009386159e-14	-8.20839462816123	21.0331084678677	-2.29024430056111	NM_020775	KIAA1324	KIAA1324
A_23_P408094	8.44679590544964e-13	7.00672875806781e-14	8.20404847717658	21.008085012401	1.50406824921111	NM_002357	MXD1	MAX dimerization protein 1
A_23_P425224	8.48962722926497e-13	7.0502003029696e-14	8.20299445218116	21.0020171506826	1.02965253072222	NM_020119	ZC3HAV1	zinc finger CCCH-type containing, antiviral 1
A_23_P315364	8.69585515421108e-13	7.2350209097936e-14	8.19858405199138	20.9766305647205	2.64491051022222	NM_002089	CXCL2	C-X-C motif chemokine ligand 2
A_24_P13041	9.09188133865081e-13	7.60704700520788e-14	8.19003551076196	20.927440270207	1.75545224762778	NM_145307	RTKN2	rhotekin 2
A_23_P207058	9.23210174494331e-13	7.73588342802965e-14	8.18717147255197	20.9109645785477	1.67719688006111	NM_003955	SOCS3	suppressor of cytokine signaling 3
A_32_P48134	9.3453861720845e-13	7.8395511906032e-14	-8.18490108188028	20.8979055699624	-1.05098329987778	NR_002793	TPTE2P3	transmembrane phosphoinositide 3-phosphatase and tensin homolog 2 pseudogene 3
A_24_P348006	9.90481620288849e-13	8.35208251866731e-14	8.17409672029547	20.8357803707043	2.68640690552222	NM_016084	RASD1	ras related dexamethasone induced 1
A_32_P3214	1.03799132557358e-12	8.78507018931209e-14	-8.1654698618244	20.7861998212992	-1.34902200813889			
A_32_P15128	1.04839086270848e-12	8.88289510705377e-14	8.16357926543299	20.77533697831	3.2558712316	BQ213856		
A_23_P80635	1.06164356796762e-12	8.99849445765427e-14	8.16137159731903	20.7626536282834	1.13289012552778	NM_001570	IRAK2	interleukin 1 receptor associated kinase 2
A_23_P374844	1.07815098357678e-12	9.14513573246276e-14	8.15861123386019	20.7467969399274	1.22402737500556	NM_015973	GAL	galanin and GMAP prepropeptide
A_24_P554156	1.08870479723783e-12	9.24144590414253e-14	-8.15682208366534	20.7365204795061	-1.34944282697778	AK057088		
A_32_P108226	1.08969082083809e-12	9.25661208083996e-14	-8.15654202882773	20.7349119933751	-1.00984139389444	BM687502		
A_24_P410468	1.11177141818197e-12	9.46151557744282e-14	8.1528023112362	20.7134352076455	1.53192668563333			
A_24_P238609	1.12730544319834e-12	9.6112922372042e-14	8.15011919631178	20.6980288574788	1.67046702911111	NR_040662	HCP5	HLA complex P5 (non-protein coding)
A_32_P42684	1.1322130368989e-12	9.66019543130132e-14	8.14925211373304	20.6930505441216	1.92348815873333	NM_014331	SLC7A11	solute carrier family 7 member 11
A_23_P77389	1.15093683007032e-12	9.82353854087526e-14	8.14638717749215	20.676603191839	1.21263399207778			
A_23_P167328	1.16471311356961e-12	9.94838687144775e-14	8.14422909661372	20.6642154004815	3.11303944623333	NM_001775	CD38	CD38 molecule
A_23_P431638	1.16923127381282e-12	9.99062491111462e-14	-8.14350506287267	20.6600596117045	-1.31412809778889	BC029662	FITM2	fat storage inducing transmembrane protein 2
A_23_P203498	1.17140747618528e-12	1.0012872710961e-13	8.14312491655617	20.6578777190898	1.49618591516666	NM_006074	TRIM22	tripartite motif containing 22
A_23_P247	1.18148648173072e-12	1.01137630347424e-13	8.14141145977857	20.6480436594752	2.49398532859444			
A_24_P237036	1.18458277343686e-12	1.01439620041089e-13	8.14090187550443	20.6451191611746	1.70797184858333	NM_003807	TNFSF14	tumor necrosis factor superfamily member 14
A_23_P416434	1.21027206956552e-12	1.03752702754721e-13	8.1370479084932	20.6230037222397	1.33069143489444	NM_015288	JADE2	jade family PHD finger 2
A_23_P103110	1.23026007684723e-12	1.05581305749948e-13	8.13406100425231	20.6058667582171	2.27261389142778	NM_012323	MAFF	MAF bZIP transcription factor F
A_23_P22422	1.26030229729232e-12	1.08277445007027e-13	-8.12974934080897	20.5811337280826	-1.84970943056667	NM_013364	PNMA3	paraneoplastic Ma antigen 3
A_23_P126089	1.28892681102079e-12	1.11018051331257e-13	8.125474346268	20.5566163711458	2.12775750817222	NR_003062	SPRR2C	small proline rich protein 2C (pseudogene)
A_23_P93141	1.31302738627379e-12	1.1325767145144e-13	-8.12205783548806	20.5370262912981	-1.26100892311111	NM_153699	GSTA5	glutathione S-transferase alpha 5
A_23_P420281	1.31536004418892e-12	1.13499898408668e-13	-8.1216923445541	20.5349307880328	-2.10073410019445	NM_002738	PRKCB	protein kinase C beta
A_32_P167208	1.31809950720868e-12	1.13818490518628e-13	-8.12121280401719	20.5321814525231	-1.06481309520556			
A_23_P153320	1.39728661694150e-12	1.21179221059479e-13	8.11048918935134	20.4707175797479	2.25939705711111	NM_000201	ICAM1	intercellular adhesion molecule 1
A_23_P313652	1.39849894323456e-12	1.21367261942236e-13	-8.11022378113061	20.4691967815916	-1.08538603088889	NM_178813	AKAP14	A-kinase anchoring protein 14
A_24_P64895	1.39864474809136e-12	1.2142785351565e-13	8.11013834669414	20.4687072437358	1.08949698532778			
A_23_P36531	1.40800391626328e-12	1.22372124446495e-13	-8.10881235559576	20.4611096109436	-1.66613580941111	NM_004616	TSPAN8	tetraspanin 8
A_23_P59582	1.41083447741769e-12	1.22706126470138e-13	-8.108345761873	20.4584362553773	-1.508343984	NM_012431	SEMA3E	semaphorin 3E
A_24_P128308	1.41564500759467e-12	1.23212811182734e-13	8.10764033330074	20.4543946129057	1.8314648535	FW339972		
A_24_P12690	1.4178724647224e-12	1.23450897230952e-13	8.10730985244277	20.4525012246667	1.75561123149444	NM_194294	IDO2	indoleamine 2,3-dioxygenase 2
A_23_P204286	1.42052011049029e-12	1.2372572016713e-13	-8.10692916309506	20.4503202219468	-1.34954262466111	NM_000900	MGP	matrix Gla protein
A_23_P125423	1.42966049169467e-12	1.24655587824814e-13	8.10564728511937	20.4429765421129	1.76183098539444	NM_001733	C1R	complement C1r subcomponent
A_23_P162300	1.43308427137642e-12	1.24998805845257e-13	8.10517653332231	20.440279798881	1.42406533868889	NM_007199	IRAK3	interleukin 1 receptor associated kinase 3
A_32_P34826	1.53240916160985e-12	1.34135030060898e-13	-8.09309517807124	20.3710929066005	-1.84920436848333	NR_026543	B3GALT5-AS1	B3GALT5 antisense RNA 1
A_24_P561165	1.5594432459394e-12	1.36701124655741e-13	8.0898485414049	20.3525075358532	2.65388427935			
A_32_P162357	1.56051719774767e-12	1.36892596041544e-13	-8.0896087192275	20.3511347967756	-1.05429675298889	NM_001008388	CISD2	CDGSH iron sulfur domain 2
A_24_P245976	1.56761052396349e-12	1.37612611873803e-13	8.08870985104098	20.3459898373002	1.64713679713333	NM_013452	VCX	variable charge, X-linked
A_24_P914282	1.56876332747734e-12	1.37762732097676e-13	-8.08852302851859	20.3449205286926	-1.54583785103333	BC015783		
A_23_P26640	1.60423442601596e-12	1.41277887518916e-13	-8.08420522590085	20.3202097569802	-1.50248032509444	NM_152459	C16orf89	chromosome 16 open reading frame 89
A_24_P912382	1.60598206514186e-12	1.41481876509363e-13	8.08395793949753	20.3187947038511	1.56597302416667	M64260		
A_24_P340954	1.61967225412921e-12	1.4304150134699e-13	-8.08207888180879	20.3080427141135	-1.04751663713889	NM_001144960	ANKUB1	ankyrin repeat and ubiquitin domain containing 1
A_24_P205994	1.67940835828124e-12	1.48631331923852e-13	8.07550716161302	20.2704474465385	1.81509545469444			
A_23_P314024	1.69975098470416e-12	1.50643724031847e-13	8.07320112524928	20.2572581771393	1.66283659494444			
A_24_P154868	1.74049758481488e-12	1.54627237427829e-13	-8.06872507333092	20.231662092025	-1.41786163856667	NM_005588	MEP1A	meprin A subunit alpha
A_24_P848714	1.74249324929169e-12	1.54893033192273e-13	-8.06843049585155	20.2299777730034	-1.07725435484445	NM_015990	KLHL5	kelch like family member 5
A_23_P44836	1.80141305403347e-12	1.60440193417519e-13	-8.06239443300701	20.1954707637629	-1.43125027753333	NM_022908	NT5DC2	5'-nucleotidase domain containing 2
A_24_P383788	1.81541034210173e-12	1.61800067288076e-13	8.06094629732537	20.1871936578793	1.50184706303333	NM_138368	AP5B1	adaptor related protein complex 5 beta 1 subunit
A_23_P360240	1.82369396538176e-12	1.62595223969391e-13	8.06010511266323	20.1823859863741	1.62534078963333	NM_138768	MYEOV	myeloma overexpressed
A_23_P4286	1.84517410344851e-12	1.64798036369992e-13	8.05779591924772	20.1691891994204	3.09690467352778	NM_017523	XAF1	XIAP associated factor 1
A_23_P108143	1.948151419932e-12	1.74845784967857e-13	-8.04763691256922	20.1111504246304	-1.18904681850555	NM_000156	GAMT	guanidinoacetate N-methyltransferase
A_23_P304682	1.95175261789242e-12	1.75229855830364e-13	-8.04726017226467	20.1089986845461	-1.00060774116666	NM_001424	EMP2	epithelial membrane protein 2
A_24_P916816	1.96609670253169e-12	1.76762927414441e-13	8.04576447406826	20.1004564701103	1.82090539929444	L79989	SP100	SP100 nuclear antigen
A_24_P326082	2.04481841768375e-12	1.84478114022487e-13	8.03842740005939	20.058562727791	1.52483232061111	NM_005516	HLA-E	major histocompatibility complex, class I, E
A_23_P350451	2.08492902370615e-12	1.88356858504903e-13	8.03485290102042	20.038158629214	1.60343834616667	NM_001198	PRDM1	PR/SET domain 1
A_23_P157136	2.17158708077621e-12	1.9652433057076e-13	8.02755885601642	19.9965343377618	1.12631724635556	NM_033128	SCIN	scinderin
A_23_P139123	2.17676251910028e-12	1.97258641671883e-13	8.02691786539999	19.992877214824	2.5594844607	NM_000062	SERPING1	serpin family G member 1
A_24_P586264	2.20843161635552e-12	2.00340773130577e-13	8.02425298394006	19.9776742594631	2.27069919261667	Z69892	PPM1K	protein phosphatase, Mg2+/Mn2+ dependent 1K
